experiment_key,test_lot,calibration_lot,nominal_coverage,X,Y,observed,predicted,absolute_error,point_half_width,point_covered,simultaneous_half_width,simultaneous_map_covered
2024-08-05_02,7,6,0.9,-95000.0,19000.0,50.1185,50.053605790401605,0.06489420959839265,0.6817662909494686,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-76000.0,19000.0,43.1064,43.09650179456665,0.009898205433351848,0.490290419647728,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-57000.0,19000.0,41.3855,41.40978267829981,0.024282678299812233,0.4470870919326231,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-38000.0,19000.0,41.4553,41.49660361300246,0.041303613002462214,0.42700708434426105,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-19000.0,19000.0,41.8072,41.844138770210975,0.03693877021097336,0.42190298882828614,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,0.0,19000.0,41.9777,42.00807779582281,0.030377795822808196,0.42823256547418964,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,19000.0,19000.0,41.7555,41.77308156183898,0.01758156183898052,0.44541805818489166,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,38000.0,19000.0,41.3524,41.35418508559666,0.0017850855966585755,0.4593677225671229,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,57000.0,19000.0,41.2503,41.22337791160548,0.026922088394520927,0.505156293394009,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,76000.0,19000.0,42.8314,42.77759105675635,0.05380894324365215,0.5700245692677157,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,95000.0,19000.0,51.0807,50.774232630296034,0.3064673697039666,0.7259275551960229,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-76000.0,38000.0,44.6751,44.65138514571189,0.02371485428810871,0.5319524404075864,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-57000.0,38000.0,41.5111,41.524961409630066,0.0138614096300671,0.4746745522586906,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-38000.0,38000.0,41.0233,41.0585984268628,0.035298426862802046,0.43773098929900556,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-19000.0,38000.0,41.1309,41.16659765371308,0.0356976537130862,0.44007984135038214,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,0.0,38000.0,41.2418,41.27062609894177,0.028826098941770795,0.44000782166236263,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,19000.0,38000.0,41.0944,41.11178550999051,0.01738550999051114,0.44500015064445364,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,38000.0,38000.0,40.9231,40.92234909441521,0.0007509055847876311,0.4731946017613282,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,57000.0,38000.0,41.3561,41.31078483799834,0.04531516200165697,0.528295083685677,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,76000.0,38000.0,44.3233,44.245239637591624,0.07806036240837955,0.6294768007962688,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-76000.0,57000.0,50.1864,50.06669179894361,0.11970820105639035,0.6425457240768608,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-57000.0,57000.0,42.9937,42.98653171864694,0.007168281353060024,0.5158539379049216,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-38000.0,57000.0,41.182,41.190792185521396,0.008792185521393492,0.4843244165262206,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-19000.0,57000.0,40.772,40.78610441746593,0.014104417465929941,0.46670528113283183,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,0.0,57000.0,40.7135,40.72326530205203,0.009765302052024083,0.4679494441248835,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,19000.0,57000.0,40.7334,40.72962776304277,0.003772236957232167,0.48165935926316905,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,38000.0,57000.0,41.0712,41.041909530095076,0.02929046990492168,0.5127681163336106,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,57000.0,57000.0,42.7597,42.681856243515625,0.07784375648437702,0.5832293871724232,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,76000.0,57000.0,49.7111,49.524055750906214,0.18704424909378758,0.5761922333554494,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-57000.0,76000.0,49.7107,49.617781326332064,0.09291867366793838,0.65335598714816,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-38000.0,76000.0,43.9253,43.907137996265064,0.01816200373493615,0.5429482230793354,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-19000.0,76000.0,42.0972,42.085712633601865,0.011487366398135634,0.5164800947258001,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,0.0,76000.0,41.6449,41.629700415543546,0.015199584456453863,0.5306552121125847,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,19000.0,76000.0,42.0421,41.997293906997065,0.04480609300293281,0.544217356118395,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,38000.0,76000.0,43.7503,43.67784198498078,0.07245801501922244,0.5871747759561217,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,57000.0,76000.0,49.288,49.144730199963654,0.14326980003634304,0.6223164548677786,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,-19000.0,95000.0,48.6552,48.55556256345025,0.09963743654974877,0.6375625425618168,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,0.0,95000.0,49.101,48.94900648941258,0.15199351058741684,0.6672153594734667,True,15.66923392509403,True
2024-08-05_02,7,6,0.9,19000.0,95000.0,48.9858,48.786940003914744,0.19885999608525395,0.7477261456014688,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,-95000.0,51.8876,51.394401668969145,0.49319833103085386,0.4804510058395124,False,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,-95000.0,51.7308,51.35436129231839,0.3764387076816149,0.6224226096176295,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,-95000.0,52.0153,51.47899442925799,0.5363055707420159,0.6711678133843293,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-57000.0,-76000.0,51.6202,51.18067913193484,0.4395208680651592,0.6247384944612406,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-38000.0,-76000.0,46.0847,45.750575210422575,0.3341247895774231,0.5211740657179362,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,-76000.0,44.3616,44.0397921634434,0.3218078365566015,0.4998112335545599,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,-76000.0,43.9379,43.626621660394505,0.31127833960549367,0.5047759773298637,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,-76000.0,44.2994,43.97525734948025,0.32414265051974667,0.5372372098523357,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,38000.0,-76000.0,45.9227,45.59090577440056,0.33179422559943816,0.5888484235171489,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,57000.0,-76000.0,51.36,50.96522513189756,0.3947748681024379,0.49262341744393723,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-76000.0,-57000.0,51.3381,50.87173540585519,0.4663645941448067,0.6155107243897291,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-57000.0,-57000.0,44.4755,44.12974217891347,0.3457578210865293,0.4760477754165535,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-38000.0,-57000.0,42.7447,42.4401922515087,0.3045077484913037,0.4502582402385187,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,-57000.0,42.3518,42.06782140399642,0.28397859600357833,0.4386609494914211,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,-57000.0,42.2904,42.01215535513845,0.27824464486155165,0.44778498161016245,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,-57000.0,42.3122,42.02645417133194,0.2857458286680554,0.47732739693974935,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,38000.0,-57000.0,42.6423,42.32580980602188,0.31649019397811884,0.5185640503526017,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,57000.0,-57000.0,44.259,43.922576177369145,0.3364238226308558,0.5135021528044845,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,76000.0,-57000.0,51.0079,50.55981051623562,0.4480894837643774,0.6003398277918421,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-76000.0,-38000.0,45.3998,45.02101767012413,0.37878232987586813,15.66923392509403,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-57000.0,-38000.0,42.3464,42.03247925171497,0.31392074828503524,0.4413940737250286,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-38000.0,-38000.0,41.8962,41.61246426245047,0.2837357375495273,0.41767482599902905,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,-38000.0,42.0245,41.75554391176449,0.2689560882355124,0.4181403002047972,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,-38000.0,42.1183,41.846848058126845,0.2714519418731527,0.43049902628141723,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,-38000.0,42.0013,41.718775659484756,0.2825243405152449,0.44842063377866026,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,38000.0,-38000.0,41.8241,41.52711131617303,0.2969886838269744,0.48473348890529167,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,57000.0,-38000.0,42.2109,41.88521936148881,0.32568063851119433,0.5199183523234154,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,76000.0,-38000.0,45.1063,44.73550924248595,0.3707907575140439,0.5638899433090998,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-95000.0,-19000.0,50.4337,49.996643436462314,0.43705656353768774,0.7062449353081774,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-76000.0,-19000.0,43.2717,42.90921052474592,0.3624894752540797,0.47292431098776433,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-57000.0,-19000.0,41.6071,41.29625238413271,0.3108476158672957,0.4307825383691153,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-38000.0,-19000.0,41.6862,41.40855756497972,0.27764243502027597,0.4125036608316961,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,-19000.0,42.0557,41.786996438651684,0.2687035613483175,0.4186465092482976,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,-19000.0,42.216,41.94139348785556,0.27460651214444454,0.4253339070924085,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,-19000.0,42.0236,41.749722979543485,0.2738770204565171,0.43906519462796467,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,38000.0,-19000.0,41.6155,41.32741287987134,0.2880871201286581,0.4677229016247608,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,57000.0,-19000.0,41.5053,41.174848885464826,0.3304511145351725,0.5091823159097828,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,76000.0,-19000.0,43.0397,42.687668158032196,0.3520318419678077,0.5769570487977091,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,95000.0,-19000.0,51.0258,50.30966699132142,0.7161330086785753,0.9679358899369177,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-95000.0,0.0,50.4735,49.98666320560918,0.4868367943908183,0.6001375415379471,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-76000.0,0.0,42.553,42.18670573145022,0.36629426854977964,0.47173221363559037,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-57000.0,0.0,41.2386,40.92817858004233,0.31042141995767025,0.4327381210944381,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-38000.0,0.0,41.4699,41.174218363138294,0.29568163686170834,0.4197334528964092,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,0.0,41.9216,41.63187125666707,0.28972874333292964,0.4292506334083086,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,0.0,42.1178,41.83247674803966,0.28532325196034236,0.4383651008229634,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,0.0,41.8779,41.58666875552598,0.2912312444740195,0.44547941432963967,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,38000.0,0.0,41.3892,41.09030029641093,0.2988997035890719,0.45715973862335346,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,57000.0,0.0,41.1172,40.80073486305195,0.3164651369480467,0.4940719276105128,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,76000.0,0.0,42.3293,41.97604722676329,0.35325277323671145,0.555488915976504,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,95000.0,0.0,50.0071,49.55478564593556,0.4523143540644412,0.7402727975284762,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-95000.0,19000.0,49.685,49.265551544456,0.4194484555439999,0.6817662909494686,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-76000.0,19000.0,42.691,42.30376354273274,0.38723645726726375,0.490290419647728,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-57000.0,19000.0,41.0267,40.68712006759906,0.3395799324009374,0.4470870919326231,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-38000.0,19000.0,41.1059,40.802829384753906,0.30307061524609225,0.42700708434426105,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,19000.0,41.4582,41.16652315640819,0.2916768435918087,0.42190298882828614,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,19000.0,41.6252,41.338882167020266,0.28631783297973357,0.42823256547418964,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,19000.0,41.4007,41.108780029227624,0.2919199707723763,0.44541805818489166,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,38000.0,19000.0,41.0023,40.68581850176031,0.3164814982396891,0.4593677225671229,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,57000.0,19000.0,40.8844,40.54531608061211,0.33908391938788895,0.505156293394009,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,76000.0,19000.0,42.4348,42.066879165862034,0.36792083413796917,0.5700245692677157,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,95000.0,19000.0,50.4223,49.82529080399464,0.5970091960053594,0.7259275551960229,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-76000.0,38000.0,44.2376,43.805676191570406,0.43192380842959466,0.5319524404075864,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-57000.0,38000.0,41.1395,40.774785107825366,0.36471489217463215,0.4746745522586906,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-38000.0,38000.0,40.6746,40.348086427525025,0.3265135724749726,0.43773098929900556,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,38000.0,40.7933,40.47498720640645,0.3183127935935488,0.44007984135038214,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,38000.0,40.8973,40.58862320147439,0.30867679852561025,0.44000782166236263,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,38000.0,40.7448,40.433140638297864,0.3116593617021337,0.44500015064445364,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,38000.0,38000.0,40.5728,40.241019129383346,0.3317808706166545,0.4731946017613282,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,57000.0,38000.0,40.9846,40.6133721084564,0.37122789154359737,0.528295083685677,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,76000.0,38000.0,43.9138,43.50623818317785,0.4075618168221524,0.6294768007962688,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-76000.0,57000.0,49.5824,49.06911061119785,0.5132893888021499,0.6425457240768608,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-57000.0,57000.0,42.5946,42.17665057088148,0.4179494291185222,0.5158539379049216,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-38000.0,57000.0,40.8191,40.444138766083306,0.374961233916693,0.4843244165262206,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,57000.0,40.4234,40.0696096145474,0.3537903854525979,0.46670528113283183,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,57000.0,40.3657,40.01881583940561,0.3468841605943851,0.4679494441248835,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,57000.0,40.3746,40.027561013112944,0.3470389868870569,0.48165935926316905,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,38000.0,57000.0,40.7013,40.3298945036831,0.37140549631690334,0.5127681163336106,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,57000.0,57000.0,42.3614,41.94037569323611,0.4210243067638899,0.5832293871724232,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,76000.0,57000.0,49.1925,48.652817401808896,0.5396825981911064,0.5761922333554494,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-57000.0,76000.0,49.1479,48.62344675164354,0.5244532483564583,0.65335598714816,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-38000.0,76000.0,43.5135,43.07360518822905,0.439894811770948,0.5429482230793354,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,76000.0,41.7154,41.305957698529575,0.4094423014704276,0.5164800947258001,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,76000.0,41.2708,40.869508267624255,0.40129173237574634,0.5306552121125847,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,76000.0,41.6336,41.23813209038066,0.39546790961934164,0.544217356118395,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,38000.0,76000.0,43.3201,42.89965439000582,0.42044560999417513,0.5871747759561217,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,57000.0,76000.0,48.7856,48.24196112623985,0.5436388737601519,0.6223164548677786,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,-19000.0,95000.0,48.0371,47.67301581607291,0.3640841839270905,0.6375625425618168,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,0.0,95000.0,48.5518,47.99342943211659,0.5583705678834079,0.6672153594734667,True,15.66923392509403,True
2024-08-05_03,7,6,0.9,19000.0,95000.0,48.3083,47.85398311884745,0.4543168811525504,0.7477261456014688,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-19000.0,-95000.0,51.9095,51.60185646993847,0.307643530061533,0.4804510058395124,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,0.0,-95000.0,51.8517,51.54469222790951,0.30700777209049335,0.6224226096176295,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,19000.0,-95000.0,51.8935,51.68893292109272,0.20456707890728154,0.6711678133843293,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-57000.0,-76000.0,51.6932,51.38551158461422,0.3076884153857762,0.6247384944612406,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-38000.0,-76000.0,46.1952,45.92737009119792,0.2678299088020779,0.5211740657179362,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-19000.0,-76000.0,44.4686,44.207249760118515,0.2613502398814873,0.4998112335545599,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,0.0,-76000.0,44.0489,43.78996104208107,0.25893895791893584,0.5047759773298637,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,19000.0,-76000.0,44.4197,44.13770698677269,0.2819930132273072,0.5372372098523357,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,38000.0,-76000.0,46.0436,45.756302897347915,0.28729710265208297,0.5888484235171489,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,57000.0,-76000.0,51.5058,51.146623199157865,0.35917680084213544,0.49262341744393723,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-76000.0,-57000.0,51.3757,51.08331317168033,0.2923868283196711,0.6155107243897291,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-57000.0,-57000.0,44.5486,44.30711588455933,0.24148411544067017,0.4760477754165535,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-38000.0,-57000.0,42.8487,42.60581347197307,0.24288652802692923,0.4502582402385187,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-19000.0,-57000.0,42.4608,42.22834531674632,0.23245468325367824,0.4386609494914211,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,0.0,-57000.0,42.4092,42.170207804799155,0.23899219520084358,0.44778498161016245,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,19000.0,-57000.0,42.4252,42.18330346625959,0.24189653374040887,0.47732739693974935,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,38000.0,-57000.0,42.7529,42.48336724925121,0.26953275074878746,0.5185640503526017,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,57000.0,-57000.0,44.3693,44.084920478085635,0.2843795219143672,0.5135021528044845,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,76000.0,-57000.0,51.0931,50.74402905979367,0.34907094020633167,0.6003398277918421,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-76000.0,-38000.0,45.4664,45.20934120884485,0.25705879115515273,15.66923392509403,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-57000.0,-38000.0,42.4406,42.2021381085011,0.2384618914989005,0.4413940737250286,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-38000.0,-38000.0,42.0002,41.77434056596403,0.22585943403596787,0.41767482599902905,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-19000.0,-38000.0,42.1516,41.91354295451752,0.23805704548248485,0.4181403002047972,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,0.0,-38000.0,42.2369,42.00304198823994,0.23385801176005572,0.43049902628141723,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,19000.0,-38000.0,42.1205,41.87357787217588,0.2469221278241207,0.44842063377866026,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,38000.0,-38000.0,41.932,41.68237808498196,0.24962191501803943,0.48473348890529167,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,57000.0,-38000.0,42.3131,42.043198544199406,0.26990145580059277,0.5199183523234154,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,76000.0,-38000.0,45.215,44.90144647023902,0.3135535297609806,0.5638899433090998,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-95000.0,-19000.0,50.5911,50.18611894603131,0.4049810539686902,0.7062449353081774,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-76000.0,-19000.0,43.3365,43.09076216372173,0.2457378362782734,0.47292431098776433,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-57000.0,-19000.0,41.701,41.463289955192295,0.23771004480770586,0.4307825383691153,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-38000.0,-19000.0,41.7955,41.569089320385636,0.2264106796143608,0.4125036608316961,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-19000.0,-19000.0,42.1836,41.94426839283079,0.23933160716920554,0.4186465092482976,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,0.0,-19000.0,42.3325,42.09740912527494,0.23509087472505996,0.4253339070924085,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,19000.0,-19000.0,42.1387,41.904268363994085,0.23443163600591532,0.43906519462796467,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,38000.0,-19000.0,41.7227,41.48186635175029,0.24083364824971198,0.4677229016247608,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,57000.0,-19000.0,41.5671,41.331308553478515,0.23579144652148898,0.5091823159097828,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,76000.0,-19000.0,43.0997,42.85081170450556,0.2488882954944387,0.5769570487977091,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,95000.0,-19000.0,50.8885,50.476011170562785,0.41248882943721554,0.9679358899369177,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-95000.0,0.0,50.4587,50.21013631247131,0.24856368752868718,0.6001375415379471,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-76000.0,0.0,42.6088,42.366845644980074,0.2419543550199279,0.47173221363559037,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-57000.0,0.0,41.324,41.0950373134469,0.22896268655309626,0.4327381210944381,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-38000.0,0.0,41.57,41.33542177680786,0.2345782231921376,0.4197334528964092,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-19000.0,0.0,42.0318,41.79011615526711,0.24168384473288995,0.4292506334083086,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,0.0,0.0,42.2283,41.98960062900098,0.23869937099901506,0.4383651008229634,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,19000.0,0.0,41.9811,41.74215699709519,0.2389430029048114,0.44547941432963967,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,38000.0,0.0,41.4863,41.24582125388663,0.24047874611336795,0.45715973862335346,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,57000.0,0.0,41.1749,40.95802023890463,0.21687976109537033,0.4940719276105128,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,76000.0,0.0,42.3373,42.1396692776416,0.1976307223583973,0.555488915976504,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,95000.0,0.0,49.9749,49.74438362586827,0.23051637413173154,0.7402727975284762,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-95000.0,19000.0,49.9196,49.44848294495327,0.47111705504673296,0.6817662909494686,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-76000.0,19000.0,42.7319,42.487683780780024,0.24421621921997883,0.490290419647728,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-57000.0,19000.0,41.0912,40.856246680927256,0.2349533190727442,0.4470870919326231,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-38000.0,19000.0,41.2005,40.96585738975218,0.23464261024781763,0.42700708434426105,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-19000.0,19000.0,41.5605,41.32613992642914,0.23436007357085487,0.42190298882828614,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,0.0,19000.0,41.7292,41.49672139928032,0.23247860071968063,0.42823256547418964,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,19000.0,19000.0,41.5048,41.265586071905375,0.23921392809462816,0.44541805818489166,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,38000.0,19000.0,41.0887,40.843482714856684,0.24521728514331897,0.4593677225671229,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,57000.0,19000.0,40.9609,40.70502705126476,0.25587294873524513,0.505156293394009,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,76000.0,19000.0,42.5104,42.23348287021529,0.2769171297847066,0.5700245692677157,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,95000.0,19000.0,50.2407,50.042187080834935,0.19851291916506142,0.7259275551960229,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-76000.0,38000.0,44.2372,44.000779041412216,0.2364209585877859,0.5319524404075864,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-57000.0,38000.0,41.1884,40.94972011925377,0.2386798807462327,0.4746745522586906,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-38000.0,38000.0,40.74,40.51464793289695,0.2253520671030529,0.43773098929900556,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,-19000.0,38000.0,40.8634,40.63755841696501,0.2258415830349918,0.44007984135038214,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,0.0,38000.0,40.9793,40.74916616820252,0.23013383179748104,0.44000782166236263,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,19000.0,38000.0,40.824,40.59297469430744,0.23102530569255464,0.44500015064445364,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,38000.0,38000.0,40.6395,40.40142003376639,0.23807996623360594,0.4731946017613282,True,15.66923392509403,True
2024-08-05_04,7,6,0.9,57000.0,38000.0,41.0433,40.777168235184334,0.26613176481566825,0.528295083685677,True,15.66923392509403,True
