experiment_key,lot_number,stage,full_map_mae,full_map_rmse,mean_shift_absolute_error,mean_centered_residual_mae,mean_centered_residual_rmse,spatial_correlation_after_mean_removal,center_mean_error,middle_zone_mean_error,edge_mean_error,center_to_edge_difference_error,map_standard_deviation_error,map_range_error,worst_point_absolute_error,p95_point_absolute_error
2024-07-11_07,4,mean_shift,0.10093536627289906,0.12041829605538139,0.02655360557668673,0.09360700733849457,0.11745412745305817,0.999628881694907,0.10336947036108768,0.08850936657599107,0.020102242327951103,0.12347171268903878,0.06657423330443768,0.1919333333333597,0.33202369203208804,0.23289753818592224
2024-07-11_07,4,oracle_true_mean_pca_reconstruction,0.04032113977914073,0.05386272438932141,4.231321909582619e-15,0.04032113977914001,0.05386272438932141,0.9998880568597892,0.013984431033811973,0.007848413065154602,0.00664645086784077,0.020630881901652742,0.011771918277946103,0.043937222996788705,0.2110701130591579,0.09751471503447533
2024-07-11_07,4,oracle_true_mean_zero_residual,0.09360700733849457,0.11745412745305817,5.588538371146855e-16,0.09360700733849457,0.11745412745305817,0.999628881694907,0.07681586478440039,0.06195576099931088,0.04665584790462418,0.12347171268902457,0.06657423330443768,0.1919333333333597,0.3585772976087753,0.2594511437626095
2024-07-11_07,4,template,0.4780880870066261,0.492304469808486,0.4780880870066261,0.09360700733849457,0.11745412745305817,0.999628881694907,0.40127222222222514,0.41613232600732175,0.5247439349112426,0.12347171268901747,0.06657423330443768,0.1919333333333597,0.8366653846154009,0.737539230769235
2024-07-11_08,4,full_map,0.04745415306044297,0.06847875200443924,0.017461785781034647,0.045666223191296484,0.06621499462676673,0.9998231414736197,0.021854320593554633,0.020498132652939205,0.015066583363243069,0.0067877372303115635,0.004841021230815645,0.046837849453247316,0.42200937325034005,0.08653425680018359
2024-07-11_08,4,mean_shift,0.09822747104813218,0.11643202714713269,0.01746178578103768,0.09321399363587259,0.11511517268773822,0.9997050348851345,0.10381760062786327,0.08556305239832795,0.034154325736352575,0.13797192636421585,0.0763557361606999,0.15193333333336057,0.3005238523635825,0.19841692928667243
2024-07-11_08,4,oracle_true_mean_pca_reconstruction,0.036108271587039796,0.04391362062543275,2.953941710463338e-15,0.036108271587038915,0.04391362062543275,0.9999232683207763,0.0083926367221423,0.005218947256352635,0.004262774109172085,0.012655410831314384,0.006516655579165587,0.09272971704675115,0.12299212754913214,0.07956010278797263
2024-07-11_08,4,oracle_true_mean_zero_residual,0.09321399363587395,0.11511517268773822,1.5967252488991015e-16,0.09321399363587395,0.11511517268773822,0.9997050348851345,0.08635581484682575,0.06810126661729043,0.051616111517390095,0.13797192636421585,0.0763557361606999,0.15193333333336057,0.31798563814462,0.21587871506770995
2024-07-11_08,4,template,0.552483592624604,0.5643488487649435,0.552483592624604,0.09321399363587395,0.11511517268773822,0.9997050348851345,0.46612777777777836,0.4843823260073208,0.6040997041420013,0.13797192636422295,0.0763557361606999,0.15193333333336057,0.8704692307692241,0.7683623076923141
2024-07-11_09,4,full_map,0.3635976654209137,0.3701158896978057,0.36299423399034153,0.05065501128818371,0.07225619625031061,0.999792993099634,0.34710152307957287,0.3523948443111351,0.37145225916754754,0.024350736087974667,0.011138159767293931,0.02822945263116594,0.5841652780657256,0.44936907783147145
2024-07-11_09,4,mean_shift,0.3629942339903385,0.3825561456060087,0.3629942339903385,0.09814815145718002,0.12076585043253377,0.9996875843842793,0.26580146533577675,0.2878564103907095,0.4202748874265012,0.15447342209072445,0.08207832849349384,0.16893333333335647,0.6940540294383339,0.5986168499511534
2024-07-11_09,4,oracle_true_mean_pca_reconstruction,0.039101980936211596,0.05017320235181811,6.386900995596406e-15,0.039101980936211596,0.05017320235181811,0.9998975388940441,5.1058658883107455e-05,0.00016411185998777,9.720500019483325e-05,0.0001482636590779407,0.001998946559964132,0.08168891452404381,0.18675007732747417,0.08274433004851715
2024-07-11_09,4,oracle_true_mean_zero_residual,0.09814815145718002,0.12076585043253377,3.353123022688113e-15,0.09814815145717899,0.12076585043253378,0.9996875843842793,0.09719276865455839,0.07513782359962562,0.05728065343616606,0.15447342209072445,0.08207832849349384,0.16893333333335647,0.3310597954479988,0.23562261596081827
2024-07-11_09,4,template,0.743309435321233,0.7530559788410577,0.743309435321233,0.09814815145718002,0.12076585043253377,0.9996875843842793,0.6461166666666713,0.6681716117216041,0.8005900887573887,0.15447342209071735,0.08207832849349384,0.16893333333335647,1.0743692307692285,0.978932051282048
2024-07-11_10,4,full_map,0.08245988885137966,0.10827015576411486,0.01965492119579557,0.08432428736429626,0.10647117310320556,0.9997258863097852,0.0758282945785993,0.044038925505063276,0.07047754907258508,0.14630584365118438,0.06734057262196247,0.11155463325134463,0.38094346083500596,0.24148486717825776
2024-07-11_10,4,mean_shift,0.10626273365110322,0.13659588862088057,0.019654921195793096,0.10964849038097285,0.13517440904592545,0.9996417517823107,0.10909614958112002,0.07044795055792719,0.0904556913130321,0.19955184089415212,0.09649009371382045,0.19223333333336257,0.40931624358125873,0.3145295769146088
2024-07-11_10,4,oracle_true_mean_pca_reconstruction,0.03486627752788292,0.052523794941019254,9.021497656279924e-15,0.03486627752788292,0.052523794941019254,0.9998866877032884,0.017527114648515862,0.003907882174480903,0.005137783321586653,0.022664897970102516,0.0011838225151676873,0.09505357934942538,0.2745566405222206,0.07527659079067056
2024-07-11_10,4,oracle_true_mean_zero_residual,0.10964849038097436,0.13517440904592545,5.828047158481721e-15,0.10964849038097436,0.13517440904592545,0.9996417517823107,0.12875107077690728,0.09010287175371445,0.07080077011724484,0.19955184089415212,0.09649009371382045,0.19223333333336257,0.38966132238547146,0.29487465571882154
2024-07-11_10,4,template,0.2677566263324694,0.29994288090544974,0.2677566263324694,0.10964849038097436,0.13517440904592545,0.9996417517823107,0.13900555555555627,0.1776537545787491,0.3385573964496942,0.1995518408941379,0.09649009371382045,0.19223333333336257,0.657417948717935,0.5626312820512851
2024-07-19_01,5,full_map,0.23511039179027096,0.25727196125687757,0.22512346352543777,0.0716519207236665,0.12453227782093763,0.9994713992101205,0.25928295645758226,0.22277626229498537,0.22047512118049184,0.03880783527709042,0.02742581251537901,0.20755287185885862,0.8302230674566644,0.4000326247048065
2024-07-19_01,5,mean_shift,0.2254565952402456,0.31143175881641827,0.22512346352543927,0.1569196604935273,0.21519564719063888,0.9991980369835955,0.11371894353439416,0.1055335141489806,0.3087996031881417,0.19508065965374755,0.157169819919472,0.5749320512820262,0.9731692284347417,0.7216510233064567
2024-07-19_01,5,oracle_true_mean_pca_reconstruction,0.05769446592205896,0.08080777513169017,4.071649384692709e-15,0.05769446592205896,0.08080777513169017,0.9997712205868834,0.06047590069058373,0.019975821305095565,0.02122319428381303,0.08169909497439676,0.008996266056880309,0.12114993283120157,0.3441555662629554,0.1641387881758361
2024-07-19_01,5,oracle_true_mean_zero_residual,0.1569196604935273,0.21519564719063888,2.7144329231284725e-15,0.1569196604935273,0.21519564719063888,0.9991980369835955,0.11140451999104783,0.11958994937646139,0.08367613966269971,0.19508065965374755,0.157169819919472,0.5749320512820262,0.7480457649092997,0.4965275597810147
2024-07-19_01,5,template,0.5935721838087007,0.6313771487480585,0.5935721838087007,0.1569196604935273,0.21519564719063888,0.9991980369835955,0.4821676638176555,0.4739822344322562,0.677248323471396,0.19508065965374044,0.157169819919472,0.5749320512820262,1.341617948718003,1.090099743589718
2024-07-19_02,5,full_map,0.11029475300896882,0.11588505916909259,0.107851291067454,0.02926284821764329,0.042396296462160483,0.9999321023823284,0.09901638320151562,0.10404495751635068,0.11142997395638332,0.012413590754867698,0.00010690386058342938,0.018435061576269618,0.21398366681386705,0.17090975468592545
2024-07-19_02,5,mean_shift,0.12065479869921651,0.13078017843209247,0.107851291067452,0.05636418867081564,0.07396995393951311,0.9998704596073861,0.15055194089620016,0.1455536401228983,0.0801595291057069,0.07039241179049327,0.045664097289791705,0.11163205128202947,0.19449054488477913,0.1840823397565927
2024-07-19_02,5,oracle_true_mean_pca_reconstruction,0.026307837427388688,0.03486571382770546,8.781988868945058e-16,0.026307837427388688,0.03486571382770546,0.9999555570215599,0.01177444140950712,0.006911190119389232,0.005759294154394468,0.017533735563901587,0.006089954847239287,0.027401712876056195,0.10990448983248058,0.07346497858590194
2024-07-19_02,5,oracle_true_mean_zero_residual,0.05636418867081564,0.07396995393951311,2.7144329231284725e-15,0.05636418867081564,0.07396995393951311,0.9998704596073861,0.042700649828738335,0.03770234905543646,0.027691761961754935,0.07039241179049327,0.045664097289791705,0.11163205128202947,0.26719407951604524,0.1580776692595705
2024-07-19_02,5,template,0.056995635263612454,0.07401834746778607,0.0026761307980409156,0.05636418867081564,0.07396995393951311,0.9998704596073861,0.04537678062678907,0.04037847985347298,0.0250156311637042,0.07039241179049327,0.045664097289791705,0.11163205128202947,0.2645179487180016,0.15540153846152688
2024-07-19_03,5,full_map,0.07260157563219034,0.10495723796646698,0.07136574289536644,0.05881775057069676,0.07696072077717328,0.9999053521905891,0.005313148655687883,0.019680183504696913,0.11246777533573749,0.11778092399142537,0.05896977835113715,0.21418137023567851,0.2835482236888254,0.2545680865690058
2024-07-19_03,5,mean_shift,0.07351353248687595,0.08452354842647339,0.07136574289536404,0.031876239078853355,0.04528974475082839,0.9999497205561371,0.030193733548081525,0.048278766108104776,0.09092311662937647,0.06072938308129494,0.027627385998025833,0.12456794871797428,0.19244644010077394,0.1765759272802782
2024-07-19_03,5,oracle_true_mean_pca_reconstruction,0.009963158418658,0.01463377913604738,6.626409782931271e-15,0.00996315841865824,0.014633779136047376,0.999991712127962,0.008532947275746494,0.002130607714661892,0.0003296059513786531,0.008862553227125147,0.0018977726087499036,0.030363605375157476,0.06672477781533814,0.03329594371674744
2024-07-19_03,5,oracle_true_mean_zero_residual,0.031876239078853355,0.04528974475082839,4.470830696917484e-15,0.03187623907885551,0.04528974475082839,0.9999497205561371,0.04117200934727805,0.02308697678726901,0.019557373734016892,0.06072938308129494,0.027627385998025833,0.12456794871797428,0.16694237971763926,0.10678300489773562
2024-07-19_03,5,template,0.13478454335926224,0.14219013365265548,0.13478454335926224,0.031876239078853355,0.04528974475082839,0.9999497205561371,0.17595655270654476,0.15787152014653572,0.11522716962524271,0.060729383081302046,0.027627385998025833,0.12456794871797428,0.30172692307690596,0.1769284615384734
2024-07-19_04,5,full_map,0.15571043300705595,0.18306556124611056,0.15281700845430843,0.0790423675247697,0.10079663506997286,0.9998852616322137,0.061124788691593324,0.08478759796060586,0.20531803675599747,0.14419324806440414,0.08549264325147377,0.22616614040646965,0.39305299915294256,0.3530282160531641
2024-07-19_04,5,mean_shift,0.152817008454306,0.19759104171472366,0.152817008454306,0.10094775491310115,0.12525646367747348,0.9998593527400825,0.032833763151955964,0.062000938569127584,0.22248430007941522,0.18965053692745926,0.11031827337956912,0.2975679487179761,0.455586469704663,0.4098710850892914
2024-07-19_04,5,oracle_true_mean_pca_reconstruction,0.02492164450861814,0.03263312869475126,2.1555790860137872e-15,0.0249216445086179,0.03263312869475126,0.9999628047529246,0.01286356244212783,0.006077914465990375,0.005499108981290135,0.018362671423417964,0.01263264489072169,0.0038537684431716457,0.13241012416786901,0.06539484901064298
2024-07-19_04,5,oracle_true_mean_zero_residual,0.10094775491310115,0.12525646367747348,3.193450497798203e-16,0.100947754913099,0.1252564636774735,0.9998593527400825,0.11998324530235038,0.09081606988517876,0.06966729162510887,0.18965053692745926,0.11031827337956912,0.2975679487179761,0.30276946125035664,0.25705407663498503
2024-07-19_04,5,template,0.3683266925957934,0.38904207249543377,0.3683266925957934,0.10094775491310115,0.12525646367747348,0.9998593527400825,0.24834344729345048,0.2775106227106079,0.43799398422091684,0.18965053692746636,0.11031827337956912,0.2975679487179761,0.6710961538461504,0.6253807692307788
2024-07-19_05,5,full_map,0.17301325418519226,0.2081134622879834,0.17265451277853355,0.09133753917407868,0.11619652491662162,0.9997691135508885,0.06346477192905553,0.09715523244080515,0.23220619579971213,0.1687414238706566,0.08783192945162721,0.12768237332100796,0.4785858152585618,0.4388616826367652
2024-07-19_05,5,mean_shift,0.17265451277853164,0.21290070171590147,0.17265451277853164,0.09868574513060137,0.12456776472398909,0.9997498117227563,0.054080006552347015,0.08959638831872496,0.2379006289498875,0.1838206223975405,0.09608177864441991,0.15136794871797576,0.49472972165206386,0.46028151652383825
2024-07-19_05,5,oracle_true_mean_pca_reconstruction,0.018903585254129017,0.038799267094201034,5.5087021087019e-15,0.018903585254129017,0.038799267094201034,0.9999387772060755,0.014358270564883924,0.0010951359599360444,0.003074773883895432,0.017433044448779356,0.002697789902912362,0.1350521474631705,0.1962748883042451,0.10538695345445163
2024-07-19_05,5,oracle_true_mean_zero_residual,0.09868574513060137,0.12456776472398909,3.033777972908293e-15,0.09868574513060137,0.12456776472398909,0.9997498117227563,0.1185745062261816,0.08305812445980365,0.06524611617135889,0.1838206223975405,0.09608177864441991,0.15136794871797576,0.32207520887353525,0.28762700374530964
2024-07-19_05,5,template,0.22134017574186107,0.25398543542055524,0.22134017574186107,0.09868574513060137,0.12456776472398909,0.9997498117227563,0.10276566951568356,0.1382820512820473,0.28658629191321694,0.18382062239753338,0.09608177864441991,0.15136794871797576,0.5434153846153933,0.5089671794871677
2024-07-19_06,5,full_map,0.22845425680370657,0.2572143372694306,0.22836204840295982,0.09189198864698822,0.11836380420617042,0.9997051001685627,0.11966084900337393,0.1566969837325587,0.28576459850619074,0.1661037495028168,0.08169921889263554,0.12395910639474295,0.5812516918880064,0.49010572174389466
2024-07-19_06,5,mean_shift,0.22836204840295732,0.2697291269753843,0.22836204840295732,0.1146408725264567,0.14354294405545806,0.9996310274153809,0.09128779186466573,0.1338442529961199,0.30298063648443474,0.211692844619769,0.1065966396424396,0.19556794871797223,0.6300597291865984,0.5584381907250644
2024-07-19_06,5,oracle_true_mean_pca_reconstruction,0.025571939143691016,0.048027876299968096,4.071649384692709e-15,0.025571939143691016,0.048027876299968096,0.999905215351373,0.015995248255798344,0.001102466380636713,0.0021747726085266095,0.018170020864324954,0.002101819880816258,0.13419613316072088,0.2552373987635619,0.12551593414882659
2024-07-19_06,5,oracle_true_mean_zero_residual,0.11464087252645823,0.14354294405545806,6.706246045376226e-15,0.11464087252645823,0.14354294405545806,0.9996310274153809,0.1370742565383054,0.09451779540684413,0.0746185880814565,0.2116928446197619,0.1065966396424396,0.19556794871797223,0.4016976807836343,0.3300761423221004
2024-07-19_06,5,template,0.3505177038317488,0.37877069248767115,0.3505177038317488,0.11464087252645823,0.14354294405545806,0.9996310274153809,0.2134434472934572,0.25599990842489717,0.4251362919132191,0.2116928446197619,0.1065966396424396,0.19556794871797223,0.7522153846153898,0.6805938461538559
2024-07-19_07,5,full_map,0.08553350967569484,0.10872365421143251,0.04900848772683331,0.06519554977905856,0.09705153845156693,0.9997315171574624,0.10319615513621017,0.08682405427254736,0.019267624842903786,0.08392853029330638,0.053383858571603326,0.09552006025379711,0.5146414270176507,0.15302746767291778
2024-07-19_07,5,mean_shift,0.1416472385159031,0.16261029472831173,0.04900848772683594,0.12487725067089028,0.15504926985431752,0.999627662496132,0.18115215749858748,0.14961275985918832,0.02803406318955126,0.20918622068813875,0.12146621579261474,0.2922679487179778,0.3346022584558028,0.28830918153273327
2024-07-19_07,5,oracle_true_mean_pca_reconstruction,0.03410382756343458,0.05374579575694694,2.5547603982385624e-15,0.03410382756343458,0.05374579575694694,0.9998809951103522,0.001586723365051057,0.0026084392641649856,0.0011299190213662769,0.0004568043436847802,0.004180997724986479,0.06264517870513941,0.2747116953741653,0.09679015940560304
2024-07-19_07,5,oracle_true_mean_zero_residual,0.12487725067089028,0.15504926985431752,5.748210896036765e-15,0.12487725067089028,0.15504926985431752,0.999627662496132,0.1321436697717573,0.10060427213237233,0.07704255091636014,0.20918622068811743,0.12146621579261474,0.2922679487179778,0.383610746182633,0.33731766925956347
2024-07-19_07,5,template,0.4522648948429846,0.47810439361053036,0.4522648948429846,0.12487725067089028,0.15504926985431752,0.999627662496132,0.3201212250712331,0.35166062271061804,0.5293074457593647,0.20918622068813164,0.12146621579261474,0.2922679487179778,0.8358756410256234,0.7895825641025538
2024-07-19_08,5,full_map,0.14190321987080684,0.18965806544488467,0.13945026559685483,0.10266283505417034,0.12854495405601418,0.9996370325902962,0.022000855803320007,0.06283646950492994,0.20103163057216022,0.17903077476884022,0.08681456464953285,0.09313904566764108,0.4788325928262154,0.4203059751753883
2024-07-19_08,5,mean_shift,0.1475261599239305,0.21244252492945667,0.13945026559685236,0.1298056312496163,0.16026680823979167,0.9995214089924334,0.012640470342198284,0.034935038408292485,0.2220510922262946,0.23469156256849288,0.11719438582920683,0.18056794871797166,0.5715776208258845,0.47348121056948556
2024-07-19_08,5,oracle_true_mean_pca_reconstruction,0.02997280086643915,0.043738097587778295,1.3572164615642363e-15,0.029972800866440028,0.0437380975877783,0.9999220219345126,0.014006152348073897,0.004389762427749133,6.0423522221242365e-05,0.01406657587029514,0.005694985800778429,0.19477833175604076,0.18072524548388458,0.06858104586491001
2024-07-19_08,5,oracle_true_mean_zero_residual,0.129805631249618,0.16026680823979167,4.231321909582619e-15,0.129805631249618,0.16026680823979167,0.9995214089924334,0.15209073593905487,0.10451522718855699,0.08260082662943091,0.23469156256848578,0.11719438582920683,0.18056794871797166,0.4321273552290279,0.334030944972629
2024-07-19_08,5,template,0.5097008498991642,0.5343036647930653,0.5097008498991642,0.129805631249618,0.16026680823979167,0.9995214089924334,0.35761011396011355,0.4051856227106043,0.5923016765286064,0.23469156256849288,0.11719438582920683,0.18056794871797166,0.9418282051281963,0.8437317948717974
2024-07-19_09,5,full_map,0.1824655263405752,0.2230542460521857,0.17747407202014634,0.10529992625100017,0.1351153227524432,0.9995529275128804,0.05249051034059704,0.10001281766743375,0.24081574850077203,0.188325238160175,0.08585558721742093,0.10943596627711116,0.5399447026046502,0.46982962680034457
2024-07-19_09,5,mean_shift,0.18590807272782084,0.2647183657839425,0.17747407202014379,0.16037093866029845,0.19641478290574257,0.9993048171049089,0.01650455405623319,0.0444415896149053,0.2826801709054294,0.2991847249616626,0.14616434685437785,0.2835679487179732,0.7197913148896262,0.5633869559152628
2024-07-19_09,5,oracle_true_mean_pca_reconstruction,0.033676609167149936,0.05100547148357473,3.193450497798203e-16,0.033676609167149936,0.05100547148357473,0.9998918428995013,0.023168207597429102,0.0019748164689232794,0.002946519370148337,0.02611472696757744,0.006063018577187496,0.15203663740562945,0.24848774636297577,0.05756175353039905
2024-07-19_09,5,oracle_true_mean_zero_residual,0.16037093866029845,0.19641478290574257,2.6345966606835177e-15,0.16037093866029845,0.19641478290574257,0.9993048171049089,0.1939786260763725,0.13303248240524113,0.10520609888527588,0.2991847249616484,0.14616434685437785,0.2835679487179732,0.5423172428694798,0.3859128838951164
2024-07-19_09,5,template,0.4462109622587152,0.48752742464784327,0.4462109622587152,0.16037093866029845,0.19641478290574257,0.9993048171049089,0.2522323361823453,0.3131784798534625,0.5514170611439937,0.2991847249616484,0.14616434685437785,0.2835679487179732,0.9885282051281976,0.8321238461538342
2024-07-19_10,5,full_map,0.08737529864617435,0.12894959228460293,0.051829804792761315,0.08497372413124282,0.11807484357605386,0.9995776502230005,0.05414451234625517,0.004820514399952458,0.10067553155521125,0.15482004390146642,0.06100115319621047,0.012219261181783736,0.46724566882878804,0.2865733958096783
2024-07-19_10,5,mean_shift,0.15110017945746917,0.20210692773774688,0.051829804792759074,0.15900027839012976,0.19534810358622715,0.9993023654893818,0.149906499186244,0.08195083170557638,0.15878143090360197,0.30868793008984596,0.1444888338625927,0.22946794871796783,0.5632534723237512,0.4870480877083465
2024-07-19_10,5,oracle_true_mean_pca_reconstruction,0.03594994934038262,0.05792401884955698,1.5168889864541464e-15,0.035949949340383175,0.05792401884955699,0.9998599179861398,0.03356871460258759,0.0008208792643884522,0.00625198174665087,0.03982069634923846,0.00543084338888189,0.2019873657017186,0.2693230837273788,0.1312512947174339
2024-07-19_10,5,oracle_true_mean_zero_residual,0.15900027839012976,0.19534810358622715,1.037871411784416e-15,0.15900027839012976,0.19534810358622715,0.9993023654893818,0.2017363039790041,0.1337806364983365,0.10695162611084186,0.30868793008984596,0.1444888338625927,0.22946794871796783,0.5114236675309911,0.4352182829155864
2024-07-19_10,5,template,0.65310197349467,0.6816913299708072,0.65310197349467,0.15900027839012976,0.19534810358622715,0.9993023654893818,0.45136566951567403,0.5193213369963274,0.7600535996055271,0.30868793008985307,0.1444888338625927,0.22946794871796783,1.1645256410256621,1.0883202564102574
2024-08-01_01,6,full_map,0.08771731618721694,0.14536265478315194,0.0754641172078057,0.07609041639484806,0.12423956060632367,0.9995948706303711,0.013238307859971599,0.022779025990260493,0.11460286409668186,0.10136455623671026,0.06726364956703357,0.0737420985187569,0.751785458656343,0.27183950422798797
2024-08-01_01,6,mean_shift,0.11638948916118073,0.14950949758016688,0.07546411720780802,0.07377325253545357,0.1290668698029054,0.9994539983450368,0.13737345009298707,0.12238502925455919,0.03948393387558724,0.09788951621739983,0.04914671850429908,0.2669064102564036,0.6597938204633493,0.24044918462528472
2024-08-01_01,6,oracle_true_mean_pca_reconstruction,0.04469359583416584,0.08955682029281146,2.7144329231284725e-15,0.04469359583416584,0.08955682029281146,0.9997173432377113,0.00148899620173637,0.008776421985416505,0.004983476565527667,0.006472472767264037,0.02236335978856152,0.04567996994162371,0.555269455579932,0.1423739062061585
2024-08-01_01,6,oracle_true_mean_zero_residual,0.07377325253545357,0.1290668698029054,7.983626244495507e-17,0.07377325253545357,0.1290668698029054,0.9994539983450368,0.061909332885171864,0.04692091204675819,0.035980183332213755,0.09788951621738562,0.04914671850429908,0.2669064102564036,0.5843297032555412,0.30992798905213953
2024-08-01_01,6,template,0.10331892826274837,0.1537285595674009,0.0835117545375966,0.07377325253545357,0.1290668698029054,0.9994539983450368,0.021602421652424653,0.03659084249084543,0.11949193786981027,0.09788951621738562,0.04914671850429908,0.2669064102564036,0.601106410256449,0.3209764102564022
2024-08-01_02,6,full_map,0.06210140601687705,0.08427727790690315,0.030605561782246358,0.06247557764878149,0.07852362166501546,0.9997838106153807,0.043337626195842915,0.006318064217083474,0.05648130454433442,0.09981893074017734,0.01834879321991334,0.07568378325338188,0.2544316863309035,0.16810208276719146
2024-08-01_02,6,mean_shift,0.10055909473085614,0.1311004398975876,0.030605561782243565,0.10437566773166994,0.12747793899076912,0.9997188844749431,0.12412337160230891,0.05850439520833106,0.10536785401680504,0.22949122561911395,0.0939529498441316,0.1460064102564047,0.41333745460849514,0.2474448905059731
2024-08-01_02,6,oracle_true_mean_pca_reconstruction,0.04494129847259898,0.06529299151379421,9.580351493394609e-16,0.04494129847259898,0.06529299151379421,0.9998426696062882,0.06349424275902749,0.011832775504245774,0.017360882672129208,0.0808551254311567,0.00038683713851073165,0.16971181235987132,0.2203105624072137,0.1474173342239567
2024-08-01_02,6,oracle_true_mean_zero_residual,0.10437566773166994,0.12747793899076912,1.5967252488991015e-15,0.10437566773166874,0.12747793899076912,0.9997188844749431,0.15472893338454696,0.08910995699056201,0.07476229223455277,0.22949122561909974,0.09395294984413116,0.1460064102564047,0.38273189282625,0.21996618553732641
2024-08-01_02,6,template,0.5230757994814168,0.5383854724381572,0.5230757994814168,0.10437566773166994,0.12747793899076912,0.9997188844749431,0.3683468660968714,0.43396584249085635,0.5978380917159711,0.22949122561909974,0.0939529498441316,0.1460064102564047,0.9058076923076683,0.7399151282051463
2024-08-01_03,6,full_map,0.4179769862658289,0.42498985421511715,0.4179769862658289,0.061260973932679465,0.07688702841130975,0.9998947920806985,0.34414568874986173,0.36077355643531206,0.46155732689848605,0.11741163814862432,0.05617377457084993,0.1668476674908561,0.7080589869366278,0.5650732290082814
2024-08-01_03,6,mean_shift,0.417976986265827,0.4257187349218998,0.417976986265827,0.06461051796749073,0.08081881102589586,0.9998896751506164,0.339642060371915,0.3571598462897043,0.46428264496537963,0.12464058459346461,0.06037292208494094,0.1792064102564055,0.7143682711981612,0.5731785276083726
2024-08-01_03,6,oracle_true_mean_pca_reconstruction,0.02588568232114173,0.03906984749803882,1.995906561123877e-15,0.02588568232114173,0.03906984749803882,0.9999426274243765,0.02012328266451391,0.011802810853929202,0.009838235536371087,0.029961518200884996,0.0002632821883357117,0.0036410724886124513,0.17536808567749063,0.10088610145352703
2024-08-01_03,6,oracle_true_mean_zero_residual,0.06461051796749226,0.08081881102589586,5.588538371146855e-16,0.06461051796749226,0.08081881102589586,0.9998896751506164,0.07833492589391255,0.06081713997613036,0.04630565869955916,0.12464058459347171,0.06037292208494138,0.1792064102564055,0.2963912849323336,0.15520154134254507
2024-08-01_03,6,template,0.39821512532411363,0.4063335652546304,0.39821512532411363,0.06461051796749226,0.08081881102589586,0.9998896751506164,0.31988019943020163,0.3373979853479909,0.44452078402365913,0.1246405845934575,0.06037292208494138,0.1792064102564055,0.6946064102564478,0.5534166666666592
2024-08-01_04,6,full_map,0.2987649658416337,0.30856231349049823,0.2987649658416337,0.06102466309295782,0.07713751676231197,0.9999446140199842,0.22354063127080082,0.23837066453080524,0.34430457060780384,0.12076393933700302,0.0672347638784192,0.17124502917912565,0.5955523973406471,0.4387753929272676
2024-08-01_04,6,mean_shift,0.298764965841632,0.30276278069827706,0.298764965841632,0.03620621748743111,0.049038725124145366,0.999967054082626,0.25350906616494484,0.26241732827320874,0.32616952255329323,0.0726604563883484,0.03934076284702881,0.08900641025640255,0.5535686103245325,0.3826675846834646
2024-08-01_04,6,oracle_true_mean_pca_reconstruction,0.014350281737271483,0.02070858529580302,1.5967252488991015e-16,0.014350281737270924,0.02070858529580302,0.9999842776636866,0.012210834080789823,0.008157688900141125,0.0065060153063569715,0.018716849387146794,0.003973649187581696,0.013876110891693827,0.08852116580588643,0.041030281226184684
2024-08-01_04,6,oracle_true_mean_zero_residual,0.03620621748743111,0.049038725124145366,2.4749241357936075e-15,0.036206217487429276,0.049038725124145366,0.999967054082626,0.04525589967669674,0.03634763756842574,0.027404556711658756,0.0726604563883555,0.039340762847028365,0.08900641025640255,0.25480364448289805,0.08390261884183015
2024-08-01_04,6,template,0.22440276577355187,0.22969849335296272,0.22440276577355187,0.03620621748743111,0.049038725124145366,0.999967054082626,0.1791468660968647,0.1880551282051357,0.2518073224851989,0.07266045638833418,0.03934076284702881,0.08900641025640255,0.4792064102564524,0.3083053846153845
2024-08-01_05,6,full_map,0.06816399683094249,0.0750818873532545,0.06775304567598132,0.019643538613091125,0.03235451452510435,0.9999660663599091,0.05290946267374608,0.053202360006636695,0.07815711194064079,0.02524764926689471,0.013320062077011308,0.013394282973571592,0.28099275900439835,0.11105755113600962
2024-08-01_05,6,mean_shift,0.06975955375982132,0.07531147395955398,0.06775304567597965,0.018885412357286045,0.0328837788520297,0.9999580211340164,0.06850588507545297,0.0657169249614995,0.06871911924157814,0.00021323416612517576,0.001207307753010145,0.056193589743600114,0.2591432070128121,0.09846320701276597
2024-08-01_05,6,oracle_true_mean_pca_reconstruction,0.014121713025399765,0.02109145841007163,3.672468072467934e-15,0.014121713025399765,0.02109145841007163,0.9999831914654996,0.009109341904760981,0.008360958652389172,0.00607867152712771,0.015188013431888692,0.0036109966294204376,0.03997456483389783,0.10114673833801646,0.04510784329880122
2024-08-01_05,6,oracle_true_mean_zero_residual,0.018885412357286045,0.0328837788520297,1.3572164615642363e-15,0.018885412357286045,0.0328837788520297,0.9999580211340164,0.0007528393994675753,0.002036120714478784,0.0009660735655998565,0.0002132341661322812,0.001207307753010145,0.056193589743600114,0.19139016133683384,0.05531009507347728
2024-08-01_05,6,template,0.028938720829733432,0.039297479297789484,0.02151624891961881,0.018885412357286045,0.0328837788520297,0.9999580211340164,0.022269088319092134,0.01948012820513867,0.0224823224852031,0.0002132341661109649,0.001207307753010145,0.056193589743600114,0.2129064102564513,0.05944641025642027
