test_lot,mode,feedback,policy,budget,total_system_mae,unmeasured_wafer_mae,measured_fraction,high_error_capture,p95_system_error,cumulative_system_error,updates,update_runtime_seconds,drift_error_threshold,drift_onset_wafer_order,recovery_wafer_count,random_replicates
7,causal_feedback,F2,combined,0.2,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,1.0,0.0022546000000147615,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F2,combined,0.3,0.12089910732322205,0.18134866098483307,0.3333333333333333,0.0,0.2835998001783384,0.7253946439393323,2.0,0.004041599999254686,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F2,combined,0.5,0.04892278669736156,0.09784557339472312,0.5,0.5,0.1389331972489765,0.2935367201841694,3.0,0.005128799999511102,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F3,combined,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0009902000001602573,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F3,combined,0.1,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,1.0,0.004208899999866844,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F3,combined,0.2,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,1.0,0.0031159000009211013,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F3,combined,0.3,0.12089910732322205,0.18134866098483307,0.3333333333333333,0.0,0.2835998001783384,0.7253946439393323,2.0,0.005282399999487097,0.19884624143110852,3.0,1.0,1
7,causal_feedback,F3,combined,0.5,0.04860685539076195,0.0972137107815239,0.5,0.5,0.13878289670810717,0.2916411323445717,3.0,0.008310000001074513,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,combined,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,combined,0.1,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,combined,0.2,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,combined,0.3,0.12089910732322205,0.18134866098483307,0.3333333333333333,0.0,0.2835998001783384,0.7253946439393323,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,combined,0.5,0.05559735802620966,0.11119471605241932,0.5,0.5,0.16184562440896558,0.33358414815725795,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,disagreement,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,disagreement,0.1,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,disagreement,0.2,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,disagreement,0.3,0.10816177338519761,0.16224266007779642,0.3333333333333333,0.0,0.2835998001783384,0.6489706403111857,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,disagreement,0.5,0.05559735802620966,0.11119471605241932,0.5,0.5,0.16184562440896558,0.33358414815725795,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,no_metrology,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,no_metrology,0.1,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,no_metrology,0.2,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,no_metrology,0.3,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,no_metrology,0.5,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,ood,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,ood,0.1,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,ood,0.2,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,ood,0.3,0.10816177338519761,0.16224266007779642,0.3333333333333333,0.0,0.2835998001783384,0.6489706403111857,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,ood,0.5,0.05559735802620966,0.11119471605241932,0.5,0.5,0.16184562440896558,0.33358414815725795,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,oracle,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,oracle,0.1,0.10326396272756183,0.12391675527307419,0.16666666666666666,0.5,0.18095162531600226,0.619583776365371,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,oracle,0.2,0.10326396272756183,0.12391675527307419,0.16666666666666666,0.5,0.18095162531600226,0.619583776365371,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,oracle,0.3,0.07189067535230009,0.10783601302845014,0.3333333333333333,1.0,0.1510435713066771,0.43134405211380056,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,oracle,0.5,0.05559735802620966,0.11119471605241932,0.5,0.5,0.16184562440896558,0.33358414815725795,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,periodic,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,periodic,0.1,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,periodic,0.2,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,periodic,0.3,0.10816177338519761,0.16224266007779642,0.3333333333333333,0.0,0.2835998001783384,0.6489706403111857,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,periodic,0.5,0.05559735802620966,0.11119471605241932,0.5,0.5,0.16184562440896558,0.33358414815725795,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,random,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,100
7,direct_substitution,F0,random,0.1,0.13243596785352174,0.15892316142422608,0.16666666666666663,0.055,0.27612290398055217,0.7946158071211304,0.0,0.0,0.19884624143110852,3.0,1.0,100
7,direct_substitution,F0,random,0.2,0.13274702780692244,0.15929643336830693,0.16666666666666663,0.08,0.27575849903377375,0.7964821668415345,0.0,0.0,0.19884624143110852,3.0,1.0,100
7,direct_substitution,F0,random,0.3,0.11294826054315996,0.16942239081473992,0.33333333333333326,0.16,0.27341606595437185,0.6776895632589597,0.0,0.0,0.19884624143110852,3.0,1.0,100
7,direct_substitution,F0,random,0.5,0.07617087697770444,0.1523417539554089,0.5,0.45,0.21789421722488164,0.4570252618662267,0.0,0.0,0.19884624143110852,3.0,1.0,100
7,direct_substitution,F0,validated_combined,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,validated_combined,0.1,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,validated_combined,0.2,0.1346763281367472,0.16161159376409664,0.16666666666666666,0.0,0.2835998001783384,0.8080579688204832,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,validated_combined,0.3,0.12089910732322205,0.18134866098483307,0.3333333333333333,0.0,0.2835998001783384,0.7253946439393323,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,direct_substitution,F0,validated_combined,0.5,0.05559735802620966,0.11119471605241932,0.5,0.5,0.16184562440896558,0.33358414815725795,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,combined,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,combined,0.1,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,combined,0.2,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,combined,0.3,0.07674940797601222,0.11512411196401834,0.3333333333333333,0.5,0.1729078681133817,0.46049644785607335,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,combined,0.5,0.06630255813858947,0.13260511627717894,0.5,0.5,0.1729078681133817,0.3978153488315368,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,disagreement,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,disagreement,0.1,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,disagreement,0.2,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,disagreement,0.3,0.07674940797601222,0.11512411196401834,0.3333333333333333,0.5,0.1729078681133817,0.46049644785607335,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,disagreement,0.5,0.04537612060075049,0.09075224120150098,0.5,1.0,0.1158500559943993,0.2722567236045029,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,no_metrology,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,no_metrology,0.1,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,no_metrology,0.2,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,no_metrology,0.3,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,no_metrology,0.5,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,ood,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,ood,0.1,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,ood,0.2,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,ood,0.3,0.07674940797601222,0.11512411196401834,0.3333333333333333,0.5,0.1729078681133817,0.46049644785607335,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,ood,0.5,0.06630255813858947,0.13260511627717894,0.5,0.5,0.1729078681133817,0.3978153488315368,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,oracle,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,oracle,0.1,0.10326396272756183,0.12391675527307419,0.16666666666666666,0.5,0.18095162531600226,0.619583776365371,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,oracle,0.2,0.10326396272756183,0.12391675527307419,0.16666666666666666,0.5,0.18095162531600226,0.619583776365371,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,oracle,0.3,0.07189067535230009,0.10783601302845014,0.3333333333333333,1.0,0.1510435713066771,0.43134405211380056,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,oracle,0.5,0.04537612060075049,0.09075224120150098,0.5,1.0,0.1158500559943993,0.2722567236045029,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,periodic,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,periodic,0.1,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,periodic,0.2,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,periodic,0.3,0.10816177338519761,0.16224266007779642,0.3333333333333333,0.0,0.2835998001783384,0.6489706403111857,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,periodic,0.5,0.05559735802620966,0.11119471605241932,0.5,0.5,0.16184562440896558,0.33358414815725795,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,validated_combined,0.0,0.15582837808654978,0.15582837808654978,0.0,0.0,0.2835998001783384,0.9349702685192987,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,validated_combined,0.1,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,validated_combined,0.2,0.1293138233350002,0.15517658800200024,0.16666666666666666,0.0,0.2835998001783384,0.7758829400100011,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,validated_combined,0.3,0.07674940797601222,0.11512411196401834,0.3333333333333333,0.5,0.1729078681133817,0.46049644785607335,0.0,0.0,0.19884624143110852,3.0,1.0,1
7,ranking_only,F0,validated_combined,0.5,0.06630255813858947,0.13260511627717894,0.5,0.5,0.1729078681133817,0.3978153488315368,0.0,0.0,0.19884624143110852,3.0,1.0,1
8,causal_feedback,F0,combined,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403846,2.4565375197998796,0.0,0.0016705999987607356,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F0,combined,0.1,0.16277481269499333,0.18086090299443702,0.1,0.5,0.4786351903955962,1.6277481269499332,0.0,0.0030626000007032417,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F0,combined,0.2,0.10762175565656791,0.13452719457070988,0.2,1.0,0.2758515185979766,1.076217556565679,0.0,0.0018982999990839744,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F0,combined,0.3,0.11069812044643365,0.15814017206633382,0.3,0.5,0.364945871917447,1.1069812044643366,0.0,0.001801500000510714,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F0,combined,0.5,0.05019573966534002,0.10039147933068004,0.5,1.0,0.13347019673853755,0.5019573966534002,0.0,0.001903899999888381,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F1,combined,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403846,2.4565375197998796,0.0,0.0021345999994082376,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F1,combined,0.1,0.16277481269499333,0.18086090299443702,0.1,0.5,0.4786351903955962,1.6277481269499332,1.0,0.0017922999995789723,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F1,combined,0.2,0.10762175565656791,0.13452719457070988,0.2,1.0,0.2758515185979766,1.076217556565679,2.0,0.002011000000493368,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F1,combined,0.3,0.10997890108840576,0.15711271584057965,0.3,0.5,0.3090903954124987,1.0997890108840576,3.0,0.001574399999299203,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F1,combined,0.5,0.05921178650884749,0.11842357301769497,0.5,1.0,0.16187920021149665,0.5921178650884749,5.0,0.0022974000003159745,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F2,combined,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403846,2.4565375197998796,0.0,0.0016032999992603436,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F2,combined,0.1,0.16277481269499333,0.18086090299443702,0.1,0.5,0.4786351903955962,1.6277481269499332,1.0,0.0029113000000506872,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F2,combined,0.2,0.10762175565656791,0.13452719457070988,0.2,1.0,0.2758515185979766,1.076217556565679,2.0,0.0041156999996019294,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F2,combined,0.3,0.09136943195660667,0.13052775993800952,0.3,1.0,0.2519432104368968,0.9136943195660667,3.0,0.006911599999511964,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F2,combined,0.5,0.05249763240185953,0.10499526480371905,0.5,1.0,0.13992452453189755,0.5249763240185953,5.0,0.008238599999458529,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F3,combined,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403846,2.4565375197998796,0.0,0.002024199999141274,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F3,combined,0.1,0.16277481269499333,0.18086090299443702,0.1,0.5,0.4786351903955962,1.6277481269499332,1.0,0.0038768000013078563,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F3,combined,0.2,0.10762175565656791,0.13452719457070988,0.2,1.0,0.2758515185979766,1.076217556565679,2.0,0.0056953000002977205,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F3,combined,0.3,0.09105707628890707,0.13008153755558152,0.3,1.0,0.25105756761362974,0.9105707628890707,3.0,0.007730899998932728,0.20474753676638052,8.0,3.0,1
8,causal_feedback,F3,combined,0.5,0.05241135616131813,0.10482271232263626,0.5,1.0,0.13960099176071386,0.5241135616131813,5.0,0.016166199999133823,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,combined,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,combined,0.1,0.16277481269499333,0.18086090299443702,0.1,0.5,0.4786351903955962,1.6277481269499332,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,combined,0.2,0.10762175565656791,0.13452719457070988,0.2,1.0,0.2758515185979766,1.076217556565679,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,combined,0.3,0.11069812044643368,0.15814017206633382,0.3,0.5,0.3649458719174471,1.1069812044643368,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,combined,0.5,0.05019573966534002,0.10039147933068004,0.5,1.0,0.13347019673853755,0.5019573966534002,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,disagreement,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,disagreement,0.1,0.16277481269499333,0.18086090299443702,0.1,0.5,0.4786351903955962,1.6277481269499332,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,disagreement,0.2,0.14965220415404623,0.1870652551925578,0.2,0.5,0.4786351903955962,1.4965220415404623,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,disagreement,0.3,0.09449914711562082,0.13499878159374404,0.3,1.0,0.2758515185979766,0.9449914711562082,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,disagreement,0.5,0.04963600857502484,0.09927201715004969,0.5,1.0,0.13347019673853755,0.4963600857502484,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,no_metrology,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,no_metrology,0.1,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,no_metrology,0.2,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,no_metrology,0.3,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,no_metrology,0.5,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,ood,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,ood,0.1,0.16277481269499333,0.18086090299443702,0.1,0.5,0.4786351903955962,1.6277481269499332,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,ood,0.2,0.1935770597314283,0.2419713246642854,0.2,0.0,0.7040229227403847,1.9357705973142831,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,ood,0.3,0.1384240026930029,0.19774857527571843,0.3,0.5,0.5174382242735776,1.384240026930029,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,ood,0.5,0.120017060483362,0.240034120966724,0.5,0.5,0.5174382242735776,1.20017060483362,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,oracle,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,oracle,0.1,0.19050069494156255,0.2116674388239584,0.1,0.5,0.6311275427517267,1.9050069494156254,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,oracle,0.2,0.15154661123395,0.1894332640424375,0.2,0.5,0.5174382242735776,1.5154661123395,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,oracle,0.3,0.13785682052148163,0.19693831503068804,0.3,0.5,0.5148859045017318,1.3785682052148163,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,oracle,0.5,0.042616986114683474,0.08523397222936693,0.5,1.0,0.13153434211353476,0.42616986114683475,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,periodic,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,periodic,0.1,0.23253114343904085,0.25836793715448986,0.1,0.0,0.7040229227403847,2.3253114343904087,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,periodic,0.2,0.14965220415404623,0.1870652551925578,0.2,0.5,0.4786351903955962,1.4965220415404623,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,periodic,0.3,0.13672412686072147,0.1953201812296021,0.3,0.5,0.4786351903955962,1.3672412686072146,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,periodic,0.5,0.09186098832012549,0.18372197664025097,0.5,0.5,0.3649458719174471,0.9186098832012549,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,random,0.0,0.24565375197998798,0.24565375197998798,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,100
8,direct_substitution,F0,random,0.1,0.20061497862574995,0.22290553180638883,0.1,0.235,0.602665459109018,2.0061497862574997,0.0,0.0,0.20474753676638052,8.0,3.0,100
8,direct_substitution,F0,random,0.2,0.16740106841425084,0.20925133551781358,0.2,0.425,0.526697611559185,1.6740106841425086,0.0,0.0,0.20474753676638052,8.0,3.0,100
8,direct_substitution,F0,random,0.3,0.1461030114746948,0.20871858782099256,0.3,0.51,0.47319857384933917,1.4610301147469478,0.0,0.0,0.20474753676638052,8.0,3.0,100
8,direct_substitution,F0,random,0.5,0.08876435179108624,0.1775287035821725,0.5,0.795,0.328556964676739,0.8876435179108624,0.0,0.0,0.20474753676638052,8.0,3.0,100
8,direct_substitution,F0,validated_combined,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,validated_combined,0.1,0.16277481269499333,0.18086090299443702,0.1,0.5,0.4786351903955962,1.6277481269499332,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,validated_combined,0.2,0.10762175565656791,0.13452719457070988,0.2,1.0,0.2758515185979766,1.076217556565679,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,validated_combined,0.3,0.11069812044643368,0.15814017206633382,0.3,0.5,0.3649458719174471,1.1069812044643368,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,direct_substitution,F0,validated_combined,0.5,0.05019573966534002,0.10039147933068004,0.5,1.0,0.13347019673853755,0.5019573966534002,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,ranking_only,F0,combined,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,ranking_only,F0,combined,0.1,0.2066996682723754,0.2296662980804171,0.1,0.0,0.7040229227403847,2.066996682723754,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,ranking_only,F0,combined,0.2,0.1935770597314283,0.2419713246642854,0.2,0.0,0.7040229227403847,1.9357705973142831,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,ranking_only,F0,combined,0.3,0.1384240026930029,0.19774857527571843,0.3,0.5,0.5174382242735776,1.384240026930029,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,ranking_only,F0,combined,0.5,0.11223632460387703,0.22447264920775406,0.5,0.5,0.5140105138874314,1.1223632460387702,0.0,0.0,0.20474753676638052,8.0,3.0,1
8,ranking_only,F0,disagreement,0.0,0.24565375197998796,0.24565375197998796,0.0,0.0,0.7040229227403847,2.4565375197998796,0.0,0.0,0.20474753676638052,8.0,3.0,1
