experiment_key,test_lot,wafer_order,mode,feedback,policy,budget,replicate,risk,measured,vm_error_before_measurement,system_error
2024-08-01_08,6,8,direct_substitution,F0,oracle,0.2,0,0.6,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,direct_substitution,F0,oracle,0.2,0,0.4,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,direct_substitution,F0,oracle,0.2,0,0.1,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,causal_feedback,F0,combined,0.2,0,0.726530612244898,False,0.09612888431589603,0.09612888431589603
2024-08-01_02,6,2,causal_feedback,F0,combined,0.2,0,0.6421150278293136,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,causal_feedback,F0,combined,0.2,0,0.4161410018552876,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,causal_feedback,F0,combined,0.2,0,0.48506493506493503,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,causal_feedback,F0,combined,0.2,0,0.2966604823747681,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,causal_feedback,F0,combined,0.2,0,0.5612244897959183,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,causal_feedback,F0,combined,0.2,0,0.5125231910946196,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,causal_feedback,F0,combined,0.2,0,0.3552875695732839,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,causal_feedback,F0,combined,0.2,0,0.3075139146567718,True,0.12146696624793486,0.0
2024-08-01_10,6,10,causal_feedback,F0,combined,0.2,0,0.5404452690166975,True,0.07401669379152813,0.0
2024-08-01_01,6,1,causal_feedback,F1,combined,0.2,0,0.726530612244898,False,0.09612888431589603,0.09612888431589603
2024-08-01_02,6,2,causal_feedback,F1,combined,0.2,0,0.6421150278293136,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,causal_feedback,F1,combined,0.2,0,0.4161410018552876,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,causal_feedback,F1,combined,0.2,0,0.48506493506493503,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,causal_feedback,F1,combined,0.2,0,0.2966604823747681,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,causal_feedback,F1,combined,0.2,0,0.5612244897959183,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,causal_feedback,F1,combined,0.2,0,0.5125231910946196,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,causal_feedback,F1,combined,0.2,0,0.3552875695732839,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,causal_feedback,F1,combined,0.2,0,0.3075139146567718,True,0.12146696624793486,0.0
2024-08-01_10,6,10,causal_feedback,F1,combined,0.2,0,0.5404452690166975,True,0.04304212542696566,0.0
2024-08-01_01,6,1,causal_feedback,F2,combined,0.2,0,0.726530612244898,False,0.09612888431589603,0.09612888431589603
2024-08-01_02,6,2,causal_feedback,F2,combined,0.2,0,0.6421150278293136,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,causal_feedback,F2,combined,0.2,0,0.4161410018552876,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,causal_feedback,F2,combined,0.2,0,0.48506493506493503,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,causal_feedback,F2,combined,0.2,0,0.2966604823747681,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,causal_feedback,F2,combined,0.2,0,0.5612244897959183,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,causal_feedback,F2,combined,0.2,0,0.5125231910946196,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,causal_feedback,F2,combined,0.2,0,0.3552875695732839,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,causal_feedback,F2,combined,0.2,0,0.3075139146567718,True,0.12146696624793486,0.0
2024-08-01_10,6,10,causal_feedback,F2,combined,0.2,0,0.5404452690166975,True,0.04068968022565352,0.0
2024-08-01_01,6,1,causal_feedback,F3,combined,0.2,0,0.726530612244898,False,0.09612888431589603,0.09612888431589603
2024-08-01_02,6,2,causal_feedback,F3,combined,0.2,0,0.6421150278293136,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,causal_feedback,F3,combined,0.2,0,0.4161410018552876,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,causal_feedback,F3,combined,0.2,0,0.48506493506493503,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,causal_feedback,F3,combined,0.2,0,0.2966604823747681,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,causal_feedback,F3,combined,0.2,0,0.5612244897959183,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,causal_feedback,F3,combined,0.2,0,0.5125231910946196,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,causal_feedback,F3,combined,0.2,0,0.3552875695732839,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,causal_feedback,F3,combined,0.2,0,0.3075139146567718,True,0.12146696624793486,0.0
2024-08-01_10,6,10,causal_feedback,F3,combined,0.2,0,0.5404452690166975,True,0.03810841620021765,0.0
2024-08-01_01,6,1,ranking_only,F0,no_metrology,0.3,0,,False,0.09612888431590018,0.09612888431590018
2024-08-01_02,6,2,ranking_only,F0,no_metrology,0.3,0,,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,ranking_only,F0,no_metrology,0.3,0,,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,ranking_only,F0,no_metrology,0.3,0,,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,ranking_only,F0,no_metrology,0.3,0,,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,ranking_only,F0,no_metrology,0.3,0,,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,ranking_only,F0,no_metrology,0.3,0,,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,ranking_only,F0,no_metrology,0.3,0,,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,ranking_only,F0,no_metrology,0.3,0,,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,ranking_only,F0,no_metrology,0.3,0,,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,direct_substitution,F0,no_metrology,0.3,0,,False,0.09612888431590018,0.09612888431590018
2024-08-01_02,6,2,direct_substitution,F0,no_metrology,0.3,0,,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,direct_substitution,F0,no_metrology,0.3,0,,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,direct_substitution,F0,no_metrology,0.3,0,,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,direct_substitution,F0,no_metrology,0.3,0,,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,direct_substitution,F0,no_metrology,0.3,0,,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,direct_substitution,F0,no_metrology,0.3,0,,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,direct_substitution,F0,no_metrology,0.3,0,,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,direct_substitution,F0,no_metrology,0.3,0,,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,direct_substitution,F0,no_metrology,0.3,0,,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,ranking_only,F0,periodic,0.3,0,,True,0.09612888431590018,0.0
2024-08-01_02,6,2,ranking_only,F0,periodic,0.3,0,,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,ranking_only,F0,periodic,0.3,0,,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,ranking_only,F0,periodic,0.3,0,,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,ranking_only,F0,periodic,0.3,0,,True,0.09527714642917845,0.0
2024-08-01_06,6,6,ranking_only,F0,periodic,0.3,0,,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,ranking_only,F0,periodic,0.3,0,,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,ranking_only,F0,periodic,0.3,0,,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,ranking_only,F0,periodic,0.3,0,,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,ranking_only,F0,periodic,0.3,0,,True,0.07401669379152813,0.0
2024-08-01_01,6,1,direct_substitution,F0,periodic,0.3,0,,True,0.09612888431590018,0.0
2024-08-01_02,6,2,direct_substitution,F0,periodic,0.3,0,,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,direct_substitution,F0,periodic,0.3,0,,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,direct_substitution,F0,periodic,0.3,0,,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,direct_substitution,F0,periodic,0.3,0,,True,0.09527714642917845,0.0
2024-08-01_06,6,6,direct_substitution,F0,periodic,0.3,0,,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,direct_substitution,F0,periodic,0.3,0,,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,direct_substitution,F0,periodic,0.3,0,,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,direct_substitution,F0,periodic,0.3,0,,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,direct_substitution,F0,periodic,0.3,0,,True,0.07401669379152813,0.0
2024-08-01_01,6,1,ranking_only,F0,ood,0.3,0,0.9387755102040817,True,0.09612888431590018,0.0
2024-08-01_02,6,2,ranking_only,F0,ood,0.3,0,0.673469387755102,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,ranking_only,F0,ood,0.3,0,0.673469387755102,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,ranking_only,F0,ood,0.3,0,0.8163265306122449,True,0.37726854291939427,0.0
2024-08-01_05,6,5,ranking_only,F0,ood,0.3,0,0.673469387755102,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,ranking_only,F0,ood,0.3,0,0.7959183673469388,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,ranking_only,F0,ood,0.3,0,0.8163265306122449,True,0.3754648935952584,0.0
2024-08-01_08,6,8,ranking_only,F0,ood,0.3,0,0.5714285714285714,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,ranking_only,F0,ood,0.3,0,0.32653061224489793,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,ranking_only,F0,ood,0.3,0,0.673469387755102,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,direct_substitution,F0,ood,0.3,0,0.9387755102040817,True,0.09612888431590018,0.0
2024-08-01_02,6,2,direct_substitution,F0,ood,0.3,0,0.673469387755102,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,direct_substitution,F0,ood,0.3,0,0.673469387755102,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,direct_substitution,F0,ood,0.3,0,0.8163265306122449,True,0.37726854291939427,0.0
2024-08-01_05,6,5,direct_substitution,F0,ood,0.3,0,0.673469387755102,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,direct_substitution,F0,ood,0.3,0,0.7959183673469388,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,direct_substitution,F0,ood,0.3,0,0.8163265306122449,True,0.3754648935952584,0.0
2024-08-01_08,6,8,direct_substitution,F0,ood,0.3,0,0.5714285714285714,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,direct_substitution,F0,ood,0.3,0,0.32653061224489793,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,direct_substitution,F0,ood,0.3,0,0.673469387755102,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,ranking_only,F0,disagreement,0.3,0,0.8775510204081632,True,0.09612888431590018,0.0
2024-08-01_02,6,2,ranking_only,F0,disagreement,0.3,0,0.8979591836734694,True,0.1288645666389129,0.0
2024-08-01_03,6,3,ranking_only,F0,disagreement,0.3,0,0.6122448979591837,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,ranking_only,F0,disagreement,0.3,0,0.5918367346938775,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,ranking_only,F0,disagreement,0.3,0,0.46938775510204084,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,ranking_only,F0,disagreement,0.3,0,0.9795918367346939,True,0.20205249767110164,0.0
2024-08-01_07,6,7,ranking_only,F0,disagreement,0.3,0,0.8571428571428571,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,ranking_only,F0,disagreement,0.3,0,0.2857142857142857,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,ranking_only,F0,disagreement,0.3,0,0.6326530612244898,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,ranking_only,F0,disagreement,0.3,0,0.5714285714285714,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,direct_substitution,F0,disagreement,0.3,0,0.8775510204081632,True,0.09612888431590018,0.0
2024-08-01_02,6,2,direct_substitution,F0,disagreement,0.3,0,0.8979591836734694,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,direct_substitution,F0,disagreement,0.3,0,0.6122448979591837,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,direct_substitution,F0,disagreement,0.3,0,0.5918367346938775,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,direct_substitution,F0,disagreement,0.3,0,0.46938775510204084,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,direct_substitution,F0,disagreement,0.3,0,0.9795918367346939,True,0.20205249767110164,0.0
2024-08-01_07,6,7,direct_substitution,F0,disagreement,0.3,0,0.8571428571428571,True,0.3754648935952584,0.0
2024-08-01_08,6,8,direct_substitution,F0,disagreement,0.3,0,0.2857142857142857,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,direct_substitution,F0,disagreement,0.3,0,0.6326530612244898,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,direct_substitution,F0,disagreement,0.3,0,0.5714285714285714,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,ranking_only,F0,combined,0.3,0,0.726530612244898,True,0.09612888431590018,0.0
2024-08-01_02,6,2,ranking_only,F0,combined,0.3,0,0.6421150278293136,True,0.1288645666389129,0.0
2024-08-01_03,6,3,ranking_only,F0,combined,0.3,0,0.4161410018552876,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,ranking_only,F0,combined,0.3,0,0.48506493506493503,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,ranking_only,F0,combined,0.3,0,0.2966604823747681,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,ranking_only,F0,combined,0.3,0,0.5612244897959183,True,0.20205249767110164,0.0
2024-08-01_07,6,7,ranking_only,F0,combined,0.3,0,0.5125231910946196,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,ranking_only,F0,combined,0.3,0,0.3552875695732839,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,ranking_only,F0,combined,0.3,0,0.3075139146567718,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,ranking_only,F0,combined,0.3,0,0.5404452690166975,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,direct_substitution,F0,combined,0.3,0,0.726530612244898,True,0.09612888431590018,0.0
2024-08-01_02,6,2,direct_substitution,F0,combined,0.3,0,0.6421150278293136,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,direct_substitution,F0,combined,0.3,0,0.4161410018552876,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,direct_substitution,F0,combined,0.3,0,0.48506493506493503,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,direct_substitution,F0,combined,0.3,0,0.2966604823747681,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,direct_substitution,F0,combined,0.3,0,0.5612244897959183,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,direct_substitution,F0,combined,0.3,0,0.5125231910946196,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,direct_substitution,F0,combined,0.3,0,0.3552875695732839,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,direct_substitution,F0,combined,0.3,0,0.3075139146567718,True,0.12146696624793486,0.0
2024-08-01_10,6,10,direct_substitution,F0,combined,0.3,0,0.5404452690166975,True,0.07401669379152813,0.0
2024-08-01_01,6,1,ranking_only,F0,validated_combined,0.3,0,0.726530612244898,True,0.09612888431590018,0.0
2024-08-01_02,6,2,ranking_only,F0,validated_combined,0.3,0,0.6421150278293136,True,0.1288645666389129,0.0
2024-08-01_03,6,3,ranking_only,F0,validated_combined,0.3,0,0.4161410018552876,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,ranking_only,F0,validated_combined,0.3,0,0.48506493506493503,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,ranking_only,F0,validated_combined,0.3,0,0.2966604823747681,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,ranking_only,F0,validated_combined,0.3,0,0.5612244897959183,True,0.20205249767110164,0.0
2024-08-01_07,6,7,ranking_only,F0,validated_combined,0.3,0,0.5125231910946196,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,ranking_only,F0,validated_combined,0.3,0,0.3552875695732839,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,ranking_only,F0,validated_combined,0.3,0,0.3075139146567718,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,ranking_only,F0,validated_combined,0.3,0,0.5404452690166975,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,direct_substitution,F0,validated_combined,0.3,0,0.726530612244898,True,0.09612888431590018,0.0
2024-08-01_02,6,2,direct_substitution,F0,validated_combined,0.3,0,0.6421150278293136,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,direct_substitution,F0,validated_combined,0.3,0,0.4161410018552876,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,direct_substitution,F0,validated_combined,0.3,0,0.48506493506493503,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,direct_substitution,F0,validated_combined,0.3,0,0.2966604823747681,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,direct_substitution,F0,validated_combined,0.3,0,0.5612244897959183,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,direct_substitution,F0,validated_combined,0.3,0,0.5125231910946196,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,direct_substitution,F0,validated_combined,0.3,0,0.3552875695732839,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,direct_substitution,F0,validated_combined,0.3,0,0.3075139146567718,True,0.12146696624793486,0.0
2024-08-01_10,6,10,direct_substitution,F0,validated_combined,0.3,0,0.5404452690166975,True,0.07401669379152813,0.0
2024-08-01_01,6,1,ranking_only,F0,oracle,0.3,0,0.3,False,0.09612888431590018,0.09612888431590018
2024-08-01_02,6,2,ranking_only,F0,oracle,0.3,0,0.5,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,ranking_only,F0,oracle,0.3,0,1.0,True,0.5213797031050986,0.0
2024-08-01_04,6,4,ranking_only,F0,oracle,0.3,0,0.9,True,0.37726854291939427,0.0
2024-08-01_05,6,5,ranking_only,F0,oracle,0.3,0,0.2,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,ranking_only,F0,oracle,0.3,0,0.7,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,ranking_only,F0,oracle,0.3,0,0.8,True,0.3754648935952584,0.0
2024-08-01_08,6,8,ranking_only,F0,oracle,0.3,0,0.6,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,ranking_only,F0,oracle,0.3,0,0.4,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,ranking_only,F0,oracle,0.3,0,0.1,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,direct_substitution,F0,oracle,0.3,0,0.3,False,0.09612888431590018,0.09612888431590018
2024-08-01_02,6,2,direct_substitution,F0,oracle,0.3,0,0.5,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,direct_substitution,F0,oracle,0.3,0,1.0,True,0.5213797031050986,0.0
2024-08-01_04,6,4,direct_substitution,F0,oracle,0.3,0,0.9,True,0.37726854291939427,0.0
2024-08-01_05,6,5,direct_substitution,F0,oracle,0.3,0,0.2,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,direct_substitution,F0,oracle,0.3,0,0.7,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,direct_substitution,F0,oracle,0.3,0,0.8,True,0.3754648935952584,0.0
2024-08-01_08,6,8,direct_substitution,F0,oracle,0.3,0,0.6,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,direct_substitution,F0,oracle,0.3,0,0.4,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,direct_substitution,F0,oracle,0.3,0,0.1,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,causal_feedback,F0,combined,0.3,0,0.726530612244898,True,0.09612888431589603,0.0
2024-08-01_02,6,2,causal_feedback,F0,combined,0.3,0,0.6421150278293136,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,causal_feedback,F0,combined,0.3,0,0.4161410018552876,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,causal_feedback,F0,combined,0.3,0,0.48506493506493503,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,causal_feedback,F0,combined,0.3,0,0.2966604823747681,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,causal_feedback,F0,combined,0.3,0,0.5612244897959183,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,causal_feedback,F0,combined,0.3,0,0.5125231910946196,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,causal_feedback,F0,combined,0.3,0,0.3552875695732839,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,causal_feedback,F0,combined,0.3,0,0.3075139146567718,True,0.12146696624793486,0.0
2024-08-01_10,6,10,causal_feedback,F0,combined,0.3,0,0.5404452690166975,True,0.07401669379152813,0.0
2024-08-01_01,6,1,causal_feedback,F1,combined,0.3,0,0.726530612244898,True,0.09612888431589603,0.0
2024-08-01_02,6,2,causal_feedback,F1,combined,0.3,0,0.6421150278293136,False,0.11374822240529897,0.11374822240529897
2024-08-01_03,6,3,causal_feedback,F1,combined,0.3,0,0.4161410018552876,False,0.5034087178556788,0.5034087178556788
2024-08-01_04,6,4,causal_feedback,F1,combined,0.3,0,0.48506493506493503,False,0.3592975576699744,0.3592975576699744
2024-08-01_05,6,5,causal_feedback,F1,combined,0.3,0,0.2966604823747681,False,0.07730616117975858,0.07730616117975858
2024-08-01_06,6,6,causal_feedback,F1,combined,0.3,0,0.5612244897959183,False,0.18408151242168178,0.18408151242168178
2024-08-01_07,6,7,causal_feedback,F1,combined,0.3,0,0.5125231910946196,False,0.357897750710994,0.357897750710994
2024-08-01_08,6,8,causal_feedback,F1,combined,0.3,0,0.3552875695732839,False,0.1456347123772005,0.1456347123772005
2024-08-01_09,6,9,causal_feedback,F1,combined,0.3,0,0.3075139146567718,True,0.10799393926712857,0.0
2024-08-01_10,6,10,causal_feedback,F1,combined,0.3,0,0.5404452690166975,True,0.03537009992774275,0.0
2024-08-01_01,6,1,causal_feedback,F2,combined,0.3,0,0.726530612244898,True,0.09612888431589603,0.0
2024-08-01_02,6,2,causal_feedback,F2,combined,0.3,0,0.6421150278293136,False,0.1087713218844999,0.1087713218844999
2024-08-01_03,6,3,causal_feedback,F2,combined,0.3,0,0.4161410018552876,False,0.5073869654171985,0.5073869654171985
2024-08-01_04,6,4,causal_feedback,F2,combined,0.3,0,0.48506493506493503,False,0.370913302275119,0.370913302275119
2024-08-01_05,6,5,causal_feedback,F2,combined,0.3,0,0.2966604823747681,False,0.0891527826735184,0.0891527826735184
2024-08-01_06,6,6,causal_feedback,F2,combined,0.3,0,0.5612244897959183,False,0.18866890877155815,0.18866890877155815
2024-08-01_07,6,7,causal_feedback,F2,combined,0.3,0,0.5125231910946196,False,0.36276436908824433,0.36276436908824433
2024-08-01_08,6,8,causal_feedback,F2,combined,0.3,0,0.3552875695732839,False,0.15639852980984453,0.15639852980984453
2024-08-01_09,6,9,causal_feedback,F2,combined,0.3,0,0.3075139146567718,True,0.1188886722147849,0.0
2024-08-01_10,6,10,causal_feedback,F2,combined,0.3,0,0.5404452690166975,True,0.039778330264277025,0.0
2024-08-01_01,6,1,causal_feedback,F3,combined,0.3,0,0.726530612244898,True,0.09612888431589603,0.0
2024-08-01_02,6,2,causal_feedback,F3,combined,0.3,0,0.6421150278293136,False,0.1080245687873623,0.1080245687873623
2024-08-01_03,6,3,causal_feedback,F3,combined,0.3,0,0.4161410018552876,False,0.5073869654171982,0.5073869654171982
2024-08-01_04,6,4,causal_feedback,F3,combined,0.3,0,0.48506493506493503,False,0.370913302275119,0.370913302275119
2024-08-01_05,6,5,causal_feedback,F3,combined,0.3,0,0.2966604823747681,False,0.0891527826735184,0.0891527826735184
2024-08-01_06,6,6,causal_feedback,F3,combined,0.3,0,0.5612244897959183,False,0.18866890877155848,0.18866890877155848
2024-08-01_07,6,7,causal_feedback,F3,combined,0.3,0,0.5125231910946196,False,0.36302210650798483,0.36302210650798483
2024-08-01_08,6,8,causal_feedback,F3,combined,0.3,0,0.3552875695732839,False,0.15667224489306858,0.15667224489306858
2024-08-01_09,6,9,causal_feedback,F3,combined,0.3,0,0.3075139146567718,True,0.1212162037962761,0.0
2024-08-01_10,6,10,causal_feedback,F3,combined,0.3,0,0.5404452690166975,True,0.03818527625474803,0.0
2024-08-01_01,6,1,ranking_only,F0,no_metrology,0.5,0,,False,0.09612888431590018,0.09612888431590018
2024-08-01_02,6,2,ranking_only,F0,no_metrology,0.5,0,,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,ranking_only,F0,no_metrology,0.5,0,,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,ranking_only,F0,no_metrology,0.5,0,,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,ranking_only,F0,no_metrology,0.5,0,,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,ranking_only,F0,no_metrology,0.5,0,,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,ranking_only,F0,no_metrology,0.5,0,,False,0.3754648935952584,0.3754648935952584
2024-08-01_08,6,8,ranking_only,F0,no_metrology,0.5,0,,False,0.16320185526146486,0.16320185526146486
2024-08-01_09,6,9,ranking_only,F0,no_metrology,0.5,0,,False,0.12146696624793486,0.12146696624793486
2024-08-01_10,6,10,ranking_only,F0,no_metrology,0.5,0,,False,0.07401669379152813,0.07401669379152813
2024-08-01_01,6,1,direct_substitution,F0,no_metrology,0.5,0,,False,0.09612888431590018,0.09612888431590018
2024-08-01_02,6,2,direct_substitution,F0,no_metrology,0.5,0,,False,0.1288645666389129,0.1288645666389129
2024-08-01_03,6,3,direct_substitution,F0,no_metrology,0.5,0,,False,0.5213797031050986,0.5213797031050986
2024-08-01_04,6,4,direct_substitution,F0,no_metrology,0.5,0,,False,0.37726854291939427,0.37726854291939427
2024-08-01_05,6,5,direct_substitution,F0,no_metrology,0.5,0,,False,0.09527714642917845,0.09527714642917845
2024-08-01_06,6,6,direct_substitution,F0,no_metrology,0.5,0,,False,0.20205249767110164,0.20205249767110164
2024-08-01_07,6,7,direct_substitution,F0,no_metrology,0.5,0,,False,0.3754648935952584,0.3754648935952584
